id_entrega,id_cliente,id_vehiculo,id_operador,id_ruta,fecha_salida,hora_salida,fecha_entrega_programada,hora_entrega_programada,fecha_entrega_real,hora_entrega_real,peso_carga,cantidad_paquetes,distancia_real_km,combustible_consumido_litros,precio_combustible,costo_envio,costo_combustible,costo_total,minutos_retraso,entrega_tardia,estatus,observaciones
2824,92,15,5,6,2026-01-10,14:43:00,2026-01-10,15:37:00,2026-01-10,15:37:00,1.01,71,31.01,6.38,25.7,1324.05,163.97,1488.02,0,False,Entregada,Entrega realizada en tiempo
2825,95,16,1,40,2026-04-21,18:59:00,2026-04-21,12:01:00,2026-04-22,12:01:00,6.89,26,442.05,39.72,25.47,3607.25,1011.67,4618.92,0,False,Entregada,Entrega realizada en tiempo
2826,38,9,7,36,2026-05-30,08:47:00,2026-05-30,12:41:00,2026-05-30,13:45:00,0.2,40,104.43,8.54,24.9,1362.15,212.65,1574.8,64,True,Tardía,"Tráfico alto, Hora pico"
2827,53,23,42,2,2026-07-13,08:25:00,2026-07-13,18:20:00,2026-07-13,19:31:00,1.49,63,286.37,52.45,24.59,2584.85,1289.75,3874.6,71,True,Tardía,"Tráfico alto, Hora pico, Carga pesada"
2828,17,34,35,14,2026-04-15,10:27:00,2026-04-15,19:12:00,2026-04-15,19:12:00,1.51,70,286.69,23.81,25.66,2644.45,610.96,3255.41,0,False,Entregada,Entrega realizada en tiempo
2829,46,2,6,47,2026-06-17,15:56:00,2026-06-17,03:40:00,2026-06-18,03:40:00,10.23,21,306.6,61.81,24.61,3224.0,1521.14,4745.14,0,False,Entregada,Entrega realizada en tiempo
2830,76,11,12,28,2026-04-21,16:28:00,2026-04-21,23:29:00,2026-04-21,23:29:00,2.73,66,267.49,55.96,25.06,2638.45,1402.36,4040.81,0,False,Entregada,Entrega realizada en tiempo
2831,73,13,29,42,2026-04-12,07:25:00,2026-04-12,10:36:00,2026-04-12,11:57:00,8.25,42,102.53,8.36,25.7,2173.65,214.85,2388.5,81,True,Tardía,"Tráfico alto, Hora pico"
2832,92,35,39,1,2026-04-29,12:37:00,2026-04-29,18:56:00,2026-04-29,18:56:00,1.13,75,183.51,24.77,24.27,2130.55,601.17,2731.72,0,False,Entregada,Entrega realizada en tiempo
2833,69,7,9,21,2026-03-29,18:30:00,2026-03-29,01:33:00,2026-03-30,02:29:00,1.73,60,289.55,47.47,24.52,2600.75,1163.96,3764.71,56,True,Tardía,"Hora pico, Carga pesada"
2834,4,36,54,13,2026-05-23,14:47:00,2026-05-23,02:30:00,2026-05-24,02:47:00,1.48,69,318.0,37.5,26.67,2790.0,1000.13,3790.13,17,True,Tardía,Distancia larga
2835,38,8,50,29,2026-01-28,15:21:00,2026-01-28,20:35:00,2026-01-28,20:35:00,5.45,62,201.55,21.53,23.75,2548.75,511.34,3060.09,0,False,Entregada,Entrega realizada en tiempo
2836,9,9,38,23,2026-08-11,15:22:00,2026-08-11,00:43:00,2026-08-12,00:43:00,0.26,12,291.1,23.8,24.77,2077.5,589.53,2667.03,0,False,Entregada,Entrega realizada en tiempo
2837,83,8,54,20,2026-05-15,16:02:00,2026-05-15,17:35:00,2026-05-15,17:35:00,5.03,8,62.26,6.65,24.44,1378.3,162.53,1540.83,0,False,Entregada,Entrega realizada en tiempo
2838,6,1,46,39,2026-02-17,11:17:00,2026-02-17,19:40:00,2026-02-17,19:40:00,0.49,77,226.78,21.89,23.72,2298.9,519.23,2818.13,0,False,Entregada,Entrega realizada en tiempo
2839,58,36,54,32,2026-03-31,17:03:00,2026-03-31,05:07:00,2026-04-01,05:07:00,1.6,30,364.6,43.0,26.1,2723.0,1122.3,3845.3,0,False,Entregada,Entrega realizada en tiempo
2840,76,13,2,8,2026-01-27,08:21:00,2026-01-27,11:49:00,2026-01-27,12:47:00,21.0,2,91.18,7.44,23.14,3071.9,172.16,3244.06,58,True,Tardía,"Hora pico, Carga pesada"
2841,36,11,37,49,2026-01-06,15:42:00,2026-01-06,06:13:00,2026-01-07,06:13:00,0.81,77,389.54,81.49,26.98,3144.7,2198.6,5343.3,0,False,Entregada,Entrega realizada en tiempo
2842,21,15,55,13,2026-04-15,09:52:00,2026-04-15,21:35:00,2026-04-15,21:35:00,0.73,16,327.8,67.45,23.06,2340.0,1555.4,3895.4,0,False,Entregada,Entrega realizada en tiempo
2843,22,3,1,32,2026-06-13,09:01:00,2026-06-13,21:05:00,2026-06-13,21:05:00,0.39,18,413.17,88.66,26.14,2748.85,2317.57,5066.42,0,False,Entregada,Entrega realizada en tiempo
2844,50,28,9,17,2026-06-29,17:23:00,2026-06-29,23:41:00,2026-06-29,23:41:00,0.6,31,166.52,24.42,26.17,1640.6,639.07,2279.67,0,False,Entregada,Entrega realizada en tiempo
2845,82,19,2,45,2026-07-27,13:31:00,2026-07-27,16:12:00,2026-07-27,16:12:00,0.3,12,85.32,8.41,26.05,1052.6,219.08,1271.68,0,False,Entregada,Entrega realizada en tiempo
2846,40,26,43,39,2026-04-05,16:43:00,2026-04-05,01:06:00,2026-04-06,01:41:00,13.71,64,221.1,31.54,26.61,3488.5,839.28,4327.78,35,True,Tardía,Carga pesada
2847,27,24,42,20,2026-03-06,14:14:00,2026-03-06,15:47:00,2026-03-06,15:47:00,5.54,33,53.52,5.02,23.26,1585.6,116.77,1702.37,0,False,Entregada,Entrega realizada en tiempo
2848,49,28,58,36,2026-05-18,16:22:00,2026-05-18,20:16:00,2026-05-18,21:00:00,5.03,66,100.19,14.69,23.79,2031.95,349.48,2381.43,44,True,Tardía,Tráfico alto
2849,38,36,48,15,2026-06-19,14:41:00,2026-06-19,17:04:00,2026-06-19,17:04:00,1.02,71,57.9,6.83,25.52,1459.5,174.3,1633.8,0,False,Entregada,Entrega realizada en tiempo
2850,54,32,14,28,2026-04-11,12:33:00,2026-04-11,19:34:00,2026-04-11,19:34:00,3.26,41,277.76,25.16,23.12,2542.8,581.7,3124.5,0,False,Entregada,Entrega realizada en tiempo
2851,85,30,31,24,2026-05-15,18:00:00,2026-05-15,02:37:00,2026-05-16,02:37:00,9.95,66,314.47,27.02,24.16,3595.35,652.8,4248.15,0,False,Entregada,Entrega realizada en tiempo
2852,21,27,50,40,2026-05-24,09:42:00,2026-05-24,02:44:00,2026-05-25,03:46:00,2.21,33,468.96,60.28,26.47,3329.8,1595.61,4925.41,62,True,Tardía,"Hora pico, Distancia larga"
2853,5,23,2,49,2026-07-05,12:20:00,2026-07-05,02:51:00,2026-07-06,02:51:00,0.47,8,414.2,75.86,25.88,2682.0,1963.26,4645.26,0,False,Entregada,Entrega realizada en tiempo
2854,77,12,35,18,2026-04-13,17:10:00,2026-04-13,09:18:00,2026-04-14,09:57:00,0.96,2,398.23,56.97,26.67,2603.15,1519.39,4122.54,39,True,Tardía,"Hora pico, Distancia larga"
2855,98,39,49,13,2026-05-26,06:44:00,2026-05-26,18:27:00,2026-05-26,18:27:00,8.24,60,320.1,25.84,26.66,3404.5,688.89,4093.39,0,False,Entregada,Entrega realizada en tiempo
2856,63,10,55,38,2026-03-22,11:40:00,2026-03-22,16:11:00,2026-03-22,16:11:00,1.54,45,192.67,19.32,26.88,1977.35,519.32,2496.67,0,False,Entregada,Entrega realizada en tiempo
2857,1,16,36,2,2026-01-17,16:08:00,2026-01-17,02:03:00,2026-01-18,02:03:00,5.16,43,324.8,29.18,24.4,2984.0,711.99,3695.99,0,False,Entregada,Entrega realizada en tiempo
2858,46,3,44,9,2026-06-26,05:19:00,2026-06-26,12:52:00,2026-06-26,13:07:00,9.52,44,213.46,45.81,26.84,2871.3,1229.54,4100.84,15,True,Tardía,Incidencia operativa
2859,13,20,14,22,2026-02-28,07:08:00,2026-02-28,14:47:00,2026-02-28,14:47:00,6.49,60,317.83,43.12,26.09,3218.15,1125.0,4343.15,0,False,Entregada,Entrega realizada en tiempo
2860,88,15,53,15,2026-07-12,18:39:00,2026-07-12,21:02:00,2026-07-12,21:23:00,0.89,43,58.62,12.06,23.57,1226.1,284.25,1510.35,21,True,Tardía,Hora pico
2861,85,23,37,2,2026-03-12,09:25:00,2026-03-12,19:20:00,2026-03-12,20:29:00,1.06,46,309.75,56.73,26.36,2522.75,1495.4,4018.15,69,True,Tardía,"Tráfico alto, Hora pico, Distancia larga"
2862,49,12,52,43,2026-03-30,08:44:00,2026-03-30,00:11:00,2026-03-31,00:11:00,0.31,7,436.75,62.48,24.98,2770.75,1560.75,4331.5,0,False,Entregada,Entrega realizada en tiempo
2863,68,13,36,46,2026-06-23,14:22:00,2026-06-23,05:12:00,2026-06-24,05:52:00,18.84,38,445.43,36.33,26.03,4915.15,945.67,5860.82,40,True,Tardía,"Distancia larga, Carga pesada"
2864,6,39,53,41,2026-01-21,10:20:00,2026-01-21,17:36:00,2026-01-21,17:55:00,1.03,13,179.68,14.5,24.38,1605.4,353.51,1958.91,19,True,Tardía,Incidencia operativa
2865,46,21,49,44,2026-02-26,17:44:00,2026-02-26,19:54:00,2026-02-26,19:54:00,0.61,5,69.51,9.72,24.67,948.55,239.79,1188.34,0,False,Entregada,Entrega realizada en tiempo
2866,61,12,35,7,2026-04-17,17:12:00,2026-04-17,21:23:00,2026-04-17,21:23:00,0.36,32,128.42,18.37,24.54,1434.1,450.8,1884.9,0,False,Entregada,Entrega realizada en tiempo
2867,18,6,43,21,2026-08-01,18:23:00,2026-08-01,01:26:00,2026-08-02,01:26:00,0.33,55,301.71,44.11,26.05,2481.55,1149.07,3630.62,0,False,Entregada,Entrega realizada en tiempo
2868,96,11,49,28,2026-03-07,08:11:00,2026-03-07,15:12:00,2026-03-07,15:51:00,1.65,55,292.86,61.27,23.47,2569.3,1438.01,4007.31,39,True,Tardía,Hora pico
2869,84,29,26,11,2026-01-04,06:27:00,2026-01-04,09:13:00,2026-01-04,09:13:00,6.58,74,74.14,7.75,25.41,2120.7,196.93,2317.63,0,False,Entregada,Entrega realizada en tiempo
2870,56,16,2,16,2026-06-08,13:04:00,2026-06-08,03:32:00,2026-06-09,03:32:00,4.82,56,444.94,39.98,26.76,3654.7,1069.86,4724.56,0,False,Entregada,Entrega realizada en tiempo
2871,40,22,3,46,2026-03-26,20:09:00,2026-03-26,10:59:00,2026-03-27,10:59:00,1.37,17,387.48,37.47,25.82,2710.4,967.48,3677.88,0,False,Entregada,Entrega realizada en tiempo
2872,54,29,15,44,2026-07-25,08:11:00,2026-07-25,10:21:00,2026-07-25,11:12:00,23.86,28,66.04,6.9,25.12,3440.2,173.33,3613.53,51,True,Tardía,"Hora pico, Carga pesada"
2873,5,20,33,23,2026-08-06,07:42:00,2026-08-06,17:03:00,2026-08-06,17:03:00,1.79,38,265.05,35.96,23.23,2308.25,835.35,3143.6,0,False,Entregada,Entrega realizada en tiempo
2874,48,39,53,16,2026-04-13,12:23:00,2026-04-13,02:51:00,2026-04-14,02:51:00,1.54,6,443.85,35.82,23.58,2921.25,844.64,3765.89,0,False,Entregada,Entrega realizada en tiempo
2875,23,16,7,16,2026-03-07,08:30:00,2026-03-07,22:58:00,2026-03-07,22:58:00,15.07,47,395.44,35.53,24.77,4360.2,880.08,5240.28,0,False,Entregada,Entrega realizada en tiempo
2876,60,12,39,40,2026-01-17,08:45:00,2026-01-17,01:47:00,2026-01-18,02:24:00,0.83,43,483.41,69.16,23.78,3344.05,1644.62,4988.67,37,True,Tardía,"Hora pico, Distancia larga"
2877,11,34,55,46,2026-02-21,12:15:00,2026-02-21,03:05:00,2026-02-22,03:05:00,7.87,56,418.21,34.74,24.49,3826.05,850.78,4676.83,0,False,Entregada,Entrega realizada en tiempo
2878,11,3,44,42,2026-08-08,09:42:00,2026-08-08,12:53:00,2026-08-08,13:54:00,11.03,75,98.19,21.07,23.06,2693.95,485.87,3179.82,61,True,Tardía,"Tráfico alto, Hora pico, Carga pesada"
2879,19,38,8,44,2026-04-30,08:24:00,2026-04-30,10:34:00,2026-04-30,10:34:00,6.03,44,69.18,5.88,26.64,1800.9,156.64,1957.54,0,False,Entregada,Entrega realizada en tiempo
2880,28,11,33,8,2026-08-04,16:09:00,2026-08-04,19:37:00,2026-08-04,19:48:00,2.2,79,99.2,20.75,25.92,1848.0,537.84,2385.84,11,True,Tardía,Incidencia operativa
2881,63,15,53,40,2026-02-09,09:06:00,2026-02-09,02:08:00,2026-02-10,02:08:00,0.65,76,486.2,100.04,24.59,3604.0,2459.98,6063.98,0,False,Entregada,Entrega realizada en tiempo
2882,10,21,29,14,2026-06-23,17:27:00,2026-06-23,02:12:00,2026-06-24,02:45:00,1.49,62,266.68,37.3,25.26,2478.4,942.2,3420.6,33,True,Tardía,"Hora pico, Carga pesada"
2883,88,29,32,1,2026-04-24,12:22:00,2026-04-24,18:41:00,2026-04-24,18:41:00,9.3,77,186.77,19.52,26.36,2979.85,514.55,3494.4,0,False,Entregada,Entrega realizada en tiempo
2884,11,24,56,13,2026-01-15,11:17:00,2026-01-15,23:00:00,2026-01-15,23:20:00,3.92,41,303.08,28.4,23.52,2735.4,667.97,3403.37,20,True,Tardía,Distancia larga
2885,83,25,48,34,2026-03-04,20:31:00,2026-03-04,00:22:00,2026-03-05,00:22:00,8.84,72,108.87,23.16,26.55,2504.35,614.9,3119.25,0,False,Entregada,Entrega realizada en tiempo
2886,96,20,41,23,2026-08-14,06:10:00,2026-08-14,15:31:00,2026-08-14,15:31:00,4.39,77,248.63,33.74,24.6,2798.15,830.0,3628.15,0,False,Entregada,Entrega realizada en tiempo
2887,98,26,4,16,2026-06-16,06:17:00,2026-06-16,20:45:00,2026-06-16,20:45:00,3.66,2,464.13,66.21,25.88,3202.65,1713.51,4916.16,0,False,Entregada,Entrega realizada en tiempo
2888,27,18,27,44,2026-06-26,17:43:00,2026-06-26,19:53:00,2026-06-26,20:27:00,0.47,45,60.79,5.69,25.84,1210.95,147.03,1357.98,34,True,Tardía,Hora pico
2889,19,16,51,28,2026-05-19,19:06:00,2026-05-19,02:07:00,2026-05-20,02:46:00,9.22,6,267.39,24.02,25.66,2806.95,616.35,3423.3,39,True,Tardía,Hora pico
2890,58,12,5,4,2026-08-12,13:06:00,2026-08-12,15:40:00,2026-08-12,15:40:00,0.24,32,101.67,14.55,24.5,1288.35,356.48,1644.83,0,False,Entregada,Entrega realizada en tiempo
2891,13,35,20,11,2026-02-08,05:06:00,2026-02-08,07:52:00,2026-02-08,07:52:00,0.83,31,72.94,9.84,25.19,1195.7,247.87,1443.57,0,False,Entregada,Entrega realizada en tiempo
2892,47,16,12,3,2026-07-17,20:47:00,2026-07-17,23:04:00,2026-07-17,23:04:00,7.18,26,61.14,5.49,23.31,1731.7,127.97,1859.67,0,False,Entregada,Entrega realizada en tiempo
2893,97,25,34,8,2026-07-05,16:14:00,2026-07-05,19:42:00,2026-07-05,19:42:00,10.7,54,97.4,20.72,23.95,2489.0,496.24,2985.24,0,False,Entregada,Entrega realizada en tiempo
2894,73,6,42,45,2026-05-03,10:47:00,2026-05-03,13:28:00,2026-05-03,13:28:00,0.52,49,80.14,11.72,24.86,1344.7,291.36,1636.06,0,False,Entregada,Entrega realizada en tiempo
2895,66,38,46,20,2026-06-15,18:27:00,2026-06-15,20:00:00,2026-06-15,20:16:00,6.97,62,61.9,5.26,24.41,2002.5,128.4,2130.9,16,True,Tardía,Hora pico
2896,11,17,45,46,2026-01-26,06:30:00,2026-01-26,21:20:00,2026-01-26,21:20:00,0.38,2,433.76,77.04,24.73,2722.8,1905.2,4628.0,0,False,Entregada,Entrega realizada en tiempo
2897,35,36,24,2,2026-07-23,20:53:00,2026-07-23,06:48:00,2026-07-24,07:38:00,0.23,78,302.3,35.65,23.03,2658.5,821.02,3479.52,50,True,Tardía,"Tráfico alto, Distancia larga"
2898,48,6,49,8,2026-08-14,07:39:00,2026-08-14,11:07:00,2026-08-14,11:07:00,1.17,34,96.67,14.13,24.22,1372.35,342.23,1714.58,0,False,Entregada,Entrega realizada en tiempo
2899,34,24,27,39,2026-05-01,08:39:00,2026-05-01,17:02:00,2026-05-01,17:02:00,3.86,51,202.28,18.96,24.56,2305.4,465.66,2771.06,0,False,Entregada,Entrega realizada en tiempo
2900,15,39,12,30,2026-04-20,18:05:00,2026-04-20,23:13:00,2026-04-20,23:13:00,6.4,31,119.98,9.68,25.94,1987.9,251.1,2239.0,0,False,Entregada,Entrega realizada en tiempo
2901,15,33,33,27,2026-07-12,08:54:00,2026-07-12,20:37:00,2026-07-12,21:21:00,0.85,55,296.24,37.79,23.54,2506.2,889.58,3395.78,44,True,Tardía,"Hora pico, Carga pesada"
2902,52,25,60,50,2026-04-23,20:14:00,2026-04-23,04:14:00,2026-04-24,04:14:00,9.71,4,244.8,52.09,24.98,2727.0,1301.21,4028.21,0,False,Entregada,Entrega realizada en tiempo
2903,59,7,13,35,2026-08-05,19:30:00,2026-08-05,23:04:00,2026-08-05,23:04:00,1.37,37,142.68,23.39,23.19,1646.4,542.41,2188.81,0,False,Entregada,Entrega realizada en tiempo
2904,94,9,14,44,2026-06-17,12:42:00,2026-06-17,14:52:00,2026-06-17,14:52:00,0.78,49,60.27,4.93,24.21,1271.35,119.36,1390.71,0,False,Entregada,Entrega realizada en tiempo
2905,51,25,12,32,2026-04-19,09:46:00,2026-04-19,21:50:00,2026-04-19,22:29:00,2.14,28,379.35,80.71,24.66,2834.75,1990.31,4825.06,39,True,Tardía,"Hora pico, Distancia larga"
2906,13,20,12,41,2026-06-21,08:23:00,2026-06-21,15:39:00,2026-06-21,16:04:00,1.23,24,183.58,24.91,25.4,1732.9,632.71,2365.61,25,True,Tardía,Hora pico
2907,69,27,14,27,2026-03-09,18:01:00,2026-03-09,05:44:00,2026-03-10,06:59:00,12.88,33,342.83,44.07,25.04,3766.15,1103.51,4869.66,75,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
2908,62,2,14,25,2026-05-22,20:49:00,2026-05-22,06:15:00,2026-05-23,06:45:00,6.32,30,370.17,74.63,24.95,3222.85,1862.02,5084.87,30,True,Tardía,Distancia larga
2909,78,15,26,47,2026-02-28,07:48:00,2026-02-28,19:32:00,2026-02-28,19:32:00,0.7,45,320.98,66.05,23.72,2534.9,1566.71,4101.61,0,False,Entregada,Entrega realizada en tiempo
2910,19,39,8,43,2026-06-14,09:30:00,2026-06-14,00:57:00,2026-06-15,02:03:00,6.07,8,457.11,36.89,23.17,3456.55,854.74,4311.29,66,True,Tardía,"Tráfico alto, Hora pico, Distancia larga"
2911,34,4,25,48,2026-06-25,08:37:00,2026-06-25,13:50:00,2026-06-25,14:51:00,2.5,13,175.11,29.43,23.63,1729.55,695.43,2424.98,61,True,Tardía,"Tráfico alto, Hora pico, Carga pesada"
2912,62,8,34,13,2026-01-06,07:34:00,2026-01-06,19:17:00,2026-01-06,19:17:00,4.13,15,291.76,31.17,25.33,2491.8,789.54,3281.34,0,False,Entregada,Entrega realizada en tiempo
2913,52,4,55,31,2026-03-27,17:33:00,2026-03-27,01:05:00,2026-03-28,01:05:00,0.46,79,179.73,30.21,26.35,2076.65,796.03,2872.68,0,False,Entregada,Entrega realizada en tiempo
2914,67,17,54,37,2026-05-03,12:37:00,2026-05-03,05:55:00,2026-05-04,05:55:00,1.08,79,477.71,84.85,25.4,3628.55,2155.19,5783.74,0,False,Entregada,Entrega realizada en tiempo
2915,41,11,60,9,2026-01-28,18:07:00,2026-01-28,01:40:00,2026-01-29,02:18:00,3.4,15,195.98,41.0,26.95,1939.9,1104.95,3044.85,38,True,Tardía,Hora pico
2916,46,34,48,7,2026-05-22,20:42:00,2026-05-22,00:53:00,2026-05-23,00:53:00,2.66,14,115.07,9.56,26.57,1453.35,254.01,1707.36,0,False,Entregada,Entrega realizada en tiempo
2917,2,28,5,32,2026-02-24,13:26:00,2026-02-24,01:30:00,2026-02-25,02:04:00,2.74,32,370.88,54.38,26.32,2884.4,1431.28,4315.68,34,True,Tardía,Distancia larga
2918,22,39,30,24,2026-08-02,14:28:00,2026-08-02,23:05:00,2026-08-02,23:05:00,6.52,23,317.74,25.64,26.01,2924.7,666.9,3591.6,0,False,Entregada,Entrega realizada en tiempo
2919,14,27,39,20,2026-06-05,16:13:00,2026-06-05,17:46:00,2026-06-05,17:46:00,1.24,63,53.57,6.89,25.03,1395.85,172.46,1568.31,0,False,Entregada,Entrega realizada en tiempo
2920,12,37,54,14,2026-05-15,06:25:00,2026-05-15,15:10:00,2026-05-15,15:10:00,0.29,68,267.05,28.47,23.67,2408.25,673.88,3082.13,0,False,Entregada,Entrega realizada en tiempo
2921,7,8,49,14,2026-06-14,05:31:00,2026-06-14,14:16:00,2026-06-14,14:16:00,5.66,10,278.79,29.79,24.98,2539.95,744.15,3284.1,0,False,Entregada,Entrega realizada en tiempo
2922,25,11,8,25,2026-02-26,09:26:00,2026-02-26,18:52:00,2026-02-26,18:52:00,3.46,16,340.36,71.21,23.97,2675.8,1706.9,4382.7,0,False,Entregada,Entrega realizada en tiempo
2923,61,40,56,34,2026-03-26,11:37:00,2026-03-26,15:28:00,2026-03-26,15:28:00,0.68,5,101.01,15.78,23.18,1113.05,365.78,1478.83,0,False,Entregada,Entrega realizada en tiempo
2924,89,39,54,4,2026-03-04,18:43:00,2026-03-04,21:17:00,2026-03-04,21:17:00,7.52,21,110.88,8.95,26.0,1974.4,232.7,2207.1,0,False,Entregada,Entrega realizada en tiempo
2925,48,34,50,22,2026-05-09,10:21:00,2026-05-09,18:00:00,2026-05-09,18:00:00,1.58,54,321.32,26.69,26.28,2696.6,701.41,3398.01,0,False,Entregada,Entrega realizada en tiempo
2926,31,39,59,38,2026-05-21,08:09:00,2026-05-21,12:40:00,2026-05-21,12:40:00,4.27,62,192.61,15.55,27.0,2386.05,419.85,2805.9,0,False,Entregada,Entrega realizada en tiempo
2927,28,39,41,10,2026-02-07,13:49:00,2026-02-07,16:14:00,2026-02-07,16:38:00,8.11,44,84.35,6.81,26.33,2084.75,179.31,2264.06,24,True,Tardía,Carga pesada
2928,90,12,21,36,2026-08-14,07:40:00,2026-08-14,11:34:00,2026-08-14,11:34:00,0.87,33,92.32,13.21,26.47,1312.6,349.67,1662.27,0,False,Entregada,Entrega realizada en tiempo
2929,23,7,53,46,2026-02-16,09:25:00,2026-02-16,00:15:00,2026-02-17,01:11:00,0.3,5,392.29,64.31,25.29,2531.45,1626.4,4157.85,56,True,Tardía,"Hora pico, Distancia larga"
2930,34,23,17,7,2026-07-31,09:46:00,2026-07-31,13:57:00,2026-07-31,14:22:00,0.25,72,128.97,23.62,24.26,1745.85,573.02,2318.87,25,True,Tardía,Hora pico
2931,28,4,39,16,2026-01-03,18:38:00,2026-01-03,09:06:00,2026-01-04,09:06:00,1.88,52,397.9,66.87,25.95,3093.5,1735.28,4828.78,0,False,Entregada,Entrega realizada en tiempo
2932,100,40,3,42,2026-05-31,16:44:00,2026-05-31,19:55:00,2026-05-31,21:02:00,1.31,40,91.11,14.24,23.54,1406.55,335.21,1741.76,67,True,Tardía,"Tráfico alto, Carga pesada"
2933,36,3,36,48,2026-06-06,09:44:00,2026-06-06,14:57:00,2026-06-06,14:57:00,3.63,14,174.54,37.45,25.54,1847.7,956.47,2804.17,0,False,Entregada,Entrega realizada en tiempo
2934,25,22,42,49,2026-01-24,16:25:00,2026-01-24,06:56:00,2026-01-25,07:23:00,0.7,66,368.69,35.66,26.85,2941.45,957.47,3898.92,27,True,Tardía,Distancia larga
2935,61,13,60,28,2026-04-26,05:30:00,2026-04-26,12:31:00,2026-04-26,12:48:00,10.88,18,272.69,22.24,25.83,3095.45,574.46,3669.91,17,True,Tardía,Incidencia operativa
2936,2,12,20,9,2026-06-16,09:41:00,2026-06-16,17:14:00,2026-06-16,17:14:00,1.43,22,179.07,25.62,26.78,1714.35,686.1,2400.45,0,False,Entregada,Entrega realizada en tiempo
2937,13,40,34,47,2026-02-28,06:26:00,2026-02-28,18:10:00,2026-02-28,19:05:00,0.39,32,307.11,47.99,24.23,2330.55,1162.8,3493.35,55,True,Tardía,"Tráfico alto, Distancia larga"
2938,2,7,58,35,2026-01-26,12:18:00,2026-01-26,15:52:00,2026-01-26,16:19:00,1.21,35,135.23,22.17,26.49,1577.15,587.28,2164.43,27,True,Tardía,Incidencia operativa
2939,35,10,43,43,2026-01-08,09:44:00,2026-01-08,01:11:00,2026-01-09,02:20:00,15.58,36,444.69,44.6,24.76,4569.45,1104.3,5673.75,69,True,Tardía,"Tráfico alto, Hora pico, Distancia larga"
2940,45,6,8,43,2026-07-08,19:27:00,2026-07-08,10:54:00,2026-07-09,10:54:00,0.86,9,448.88,65.63,24.67,2902.4,1619.09,4521.49,0,False,Entregada,Entrega realizada en tiempo
2941,36,1,40,37,2026-03-14,08:19:00,2026-03-14,01:37:00,2026-03-15,02:35:00,0.45,64,425.69,41.09,26.59,3185.45,1092.58,4278.03,58,True,Tardía,"Hora pico, Distancia larga"
2942,60,3,21,20,2026-08-01,08:19:00,2026-08-01,09:52:00,2026-08-01,09:52:00,3.83,42,60.04,12.88,25.74,1519.2,331.53,1850.73,0,False,Entregada,Entrega realizada en tiempo
2943,80,4,33,12,2026-04-09,07:42:00,2026-04-09,19:20:00,2026-04-09,20:08:00,0.69,10,386.64,64.98,24.28,2582.2,1577.71,4159.91,48,True,Tardía,"Hora pico, Distancia larga"
2944,35,12,48,37,2026-06-01,09:02:00,2026-06-01,02:20:00,2026-06-02,03:31:00,1.41,23,410.57,58.74,25.66,2877.85,1507.27,4385.12,71,True,Tardía,"Hora pico, Distancia larga, Carga pesada"
2945,55,39,12,50,2026-02-12,14:14:00,2026-02-12,22:14:00,2026-02-12,22:14:00,6.91,30,265.69,21.44,23.37,2759.45,501.05,3260.5,0,False,Entregada,Entrega realizada en tiempo
2946,33,6,54,5,2026-06-10,20:50:00,2026-06-10,06:46:00,2026-06-11,06:46:00,0.57,25,267.81,39.15,23.06,2096.05,902.8,2998.85,0,False,Entregada,Entrega realizada en tiempo
2947,80,15,51,20,2026-02-02,11:41:00,2026-02-02,13:14:00,2026-02-02,13:14:00,0.33,20,61.21,12.59,24.51,999.05,308.58,1307.63,0,False,Entregada,Entrega realizada en tiempo
2948,87,12,33,48,2026-02-18,11:26:00,2026-02-18,16:39:00,2026-02-18,17:24:00,1.0,25,193.18,27.64,25.16,1765.9,695.42,2461.32,45,True,Tardía,Tráfico alto
2949,30,16,17,14,2026-05-01,14:06:00,2026-05-01,22:51:00,2026-05-01,22:51:00,18.56,68,281.61,25.3,26.61,4308.05,673.23,4981.28,0,False,Entregada,Entrega realizada en tiempo
2950,33,3,33,28,2026-07-18,14:51:00,2026-07-18,21:52:00,2026-07-18,22:09:00,1.98,37,264.02,56.66,25.91,2314.1,1468.06,3782.16,17,True,Tardía,Incidencia operativa
2951,23,25,40,9,2026-05-22,13:21:00,2026-05-22,20:54:00,2026-05-22,20:54:00,9.36,3,184.78,39.31,23.82,2383.9,936.36,3320.26,0,False,Entregada,Entrega realizada en tiempo
2952,3,37,56,23,2026-02-11,20:40:00,2026-02-11,06:01:00,2026-02-12,06:01:00,0.26,67,279.16,29.76,26.95,2457.8,802.03,3259.83,0,False,Entregada,Entrega realizada en tiempo
2953,78,18,57,31,2026-08-04,05:15:00,2026-08-04,12:47:00,2026-08-04,12:47:00,0.56,73,214.36,20.07,26.62,2211.8,534.26,2746.06,0,False,Entregada,Entrega realizada en tiempo
2954,55,19,21,14,2026-03-24,08:53:00,2026-03-24,17:38:00,2026-03-24,17:38:00,5.04,61,250.48,24.68,23.18,2744.4,572.08,3316.48,0,False,Entregada,Entrega realizada en tiempo
2955,59,8,52,36,2026-05-14,09:00:00,2026-05-14,12:54:00,2026-05-14,12:54:00,5.75,5,96.32,10.29,26.19,1596.6,269.5,1866.1,0,False,Entregada,Entrega realizada en tiempo
